energy;tempo;danceability;playlist_genre;loudness;liveness;valence;track_artist;time_signature;speechiness;track_popularity;track_href;uri;track_album_name;playlist_name;analysis_url;track_id;track_name;track_album_release_date;instrumentalness;track_album_id;music_mode;music_key;duration_ms;acousticness;id;playlist_subgenre;music_type;playlist_id
268;102617;371;ambient;-10506;104;165;Coldplay;3;281;85;https://api.spotify.com/v1/tracks/7D0RhFcb3CrfPuTJ0obrod;spotify:track:7D0RhFcb3CrfPuTJ0obrod;Parachutes;Dark Academia;https://api.spotify.com/v1/audio-analysis/7D0RhFcb3CrfPuTJ0obrod;7D0RhFcb3CrfPuTJ0obrod;Sparks;2000-07-10;517;6ZG5lRT77aJ3btmArcykra;1;1;227093;748;7D0RhFcb3CrfPuTJ0obrod;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
338;133943;408;ambient;-13626;732;1;Chance Peña;3;431;76;https://api.spotify.com/v1/tracks/7CiDwKE62N6ey3LyG6s7xc;spotify:track:7CiDwKE62N6ey3LyG6s7xc;In My Room;Dark Academia;https://api.spotify.com/v1/audio-analysis/7CiDwKE62N6ey3LyG6s7xc;7CiDwKE62N6ey3LyG6s7xc;In My Room;2022-05-06;639;3WmjP2w94BdrRraDmCHosq;1;4;177609;521;7CiDwKE62N6ey3LyG6s7xc;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
289;129753;531;ambient;-10065;134;12;Phoebe Bridgers;4;286;75;https://api.spotify.com/v1/tracks/04mAOoQNsXmDJlyupJwmkO;spotify:track:04mAOoQNsXmDJlyupJwmkO;Lost Ark Studio Compilation, Vol. 8;Dark Academia;https://api.spotify.com/v1/audio-analysis/04mAOoQNsXmDJlyupJwmkO;04mAOoQNsXmDJlyupJwmkO;Waiting Room;2016-08-12;358;1SiSNGAf4CVJgF63NJyTw9;1;2;393962;339;04mAOoQNsXmDJlyupJwmkO;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
276;201025;334;ambient;-13125;113;429;Lana Del Rey;3;643;79;https://api.spotify.com/v1/tracks/7bPWdJgx8vek7S5i5yAtvG;spotify:track:7bPWdJgx8vek7S5i5yAtvG;Chemtrails Over The Country Club;Dark Academia;https://api.spotify.com/v1/audio-analysis/7bPWdJgx8vek7S5i5yAtvG;7bPWdJgx8vek7S5i5yAtvG;Chemtrails Over The Country Club;2021-03-19;249;6QeosPQpJckkW0Obir5RT8;0;4;271177;877;7bPWdJgx8vek7S5i5yAtvG;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
304;78997;538;ambient;-1179;164;65;Lana Del Rey;3;352;70;https://api.spotify.com/v1/tracks/4qUtC2BwFC154Ha8YQRrkk;spotify:track:4qUtC2BwFC154Ha8YQRrkk;Norman Fucking Rockwell!;Dark Academia;https://api.spotify.com/v1/audio-analysis/4qUtC2BwFC154Ha8YQRrkk;4qUtC2BwFC154Ha8YQRrkk;How to disappear;2019-08-30;631;5XpEKORZ4y6OrCZSKsi46A;1;9;228071;613;4qUtC2BwFC154Ha8YQRrkk;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
377;10196;606;ambient;-9455;154;446;Taylor Swift, Phoebe Bridgers;4;275;71;https://api.spotify.com/v1/tracks/01K4zKU104LyJ8gMb7227B;spotify:track:01K4zKU104LyJ8gMb7227B;Red (Taylor's Version);Dark Academia;https://api.spotify.com/v1/audio-analysis/01K4zKU104LyJ8gMb7227B;01K4zKU104LyJ8gMb7227B;Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault);2021-11-12;0;6kZ42qRrzov54LcAk4onW9;1;0;258813;817;01K4zKU104LyJ8gMb7227B;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
31;137474;509;ambient;-10623;963;151;Novo Amor;3;313;73;https://api.spotify.com/v1/tracks/7CoMBpPTwQi2wPT0U0Nr9b;spotify:track:7CoMBpPTwQi2wPT0U0Nr9b;Birthplace;Dark Academia;https://api.spotify.com/v1/audio-analysis/7CoMBpPTwQi2wPT0U0Nr9b;7CoMBpPTwQi2wPT0U0Nr9b;State Lines;2018-10-19;229;0tWckYjFI6ioZptLr42J3p;1;9;208653;959;7CoMBpPTwQi2wPT0U0Nr9b;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
225;104007;554;ambient;-11324;107;221;SYML;4;281;72;https://api.spotify.com/v1/tracks/0ElpbbncWT9aS7mgoqEHbQ;spotify:track:0ElpbbncWT9aS7mgoqEHbQ;Where's My Love;Dark Academia;https://api.spotify.com/v1/audio-analysis/0ElpbbncWT9aS7mgoqEHbQ;0ElpbbncWT9aS7mgoqEHbQ;Where's My Love - Acoustic;2017-07-07;321;6U6yE35iYGweoUiFFjuBdC;1;3;239880;892;0ElpbbncWT9aS7mgoqEHbQ;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
468;94434;369;ambient;-9013;109;18;Cigarettes After Sex;4;273;87;https://api.spotify.com/v1/tracks/0yc6Gst2xkRu0eMLeRMGCX;spotify:track:0yc6Gst2xkRu0eMLeRMGCX;Cigarettes After Sex;Dark Academia;https://api.spotify.com/v1/audio-analysis/0yc6Gst2xkRu0eMLeRMGCX;0yc6Gst2xkRu0eMLeRMGCX;Apocalypse;2017-06-09;566;2mxFsS5yylSTHNivV53HoA;1;5;290617;205;0yc6Gst2xkRu0eMLeRMGCX;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
407;117053;457;ambient;-11475;126;126;Novo Amor;4;308;78;https://api.spotify.com/v1/tracks/7qH9Z4dJEN0l9bidizW7fq;spotify:track:7qH9Z4dJEN0l9bidizW7fq;Bathing Beach;Dark Academia;https://api.spotify.com/v1/audio-analysis/7qH9Z4dJEN0l9bidizW7fq;7qH9Z4dJEN0l9bidizW7fq;Anchor;2017-05-26;884;4vGuMdwnxc6X8izbVS6MTN;1;9;257533;805;7qH9Z4dJEN0l9bidizW7fq;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
664;107747;404;ambient;-6698;11;949;Lana Del Rey;4;407;80;https://api.spotify.com/v1/tracks/1NZs6n6hl8UuMaX0UC0YTz;spotify:track:1NZs6n6hl8UuMaX0UC0YTz;Ultraviolence (Deluxe);Dark Academia;https://api.spotify.com/v1/audio-analysis/1NZs6n6hl8UuMaX0UC0YTz;1NZs6n6hl8UuMaX0UC0YTz;Brooklyn Baby;2014-01-01;402;1ORxRsK3MrSLvh7VQTF01F;1;1;351640;542;1NZs6n6hl8UuMaX0UC0YTz;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
526;130694;521;ambient;-6032;108;502;Hozier;4;281;74;https://api.spotify.com/v1/tracks/37zuIvk4KBkAxxLJsxJaHq;spotify:track:37zuIvk4KBkAxxLJsxJaHq;Wasteland, Baby!;Dark Academia;https://api.spotify.com/v1/audio-analysis/37zuIvk4KBkAxxLJsxJaHq;37zuIvk4KBkAxxLJsxJaHq;Would That I;2019-03-01;537;2c7gFThUYyo2t6ogAgIYNw;1;5;268293;243;37zuIvk4KBkAxxLJsxJaHq;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
367;77968;395;ambient;-7653;11;426;Olivia Rodrigo;4;324;75;https://api.spotify.com/v1/tracks/6QT6j7rKt7Vk3IuV2AUO9W;spotify:track:6QT6j7rKt7Vk3IuV2AUO9W;GUTS;Dark Academia;https://api.spotify.com/v1/audio-analysis/6QT6j7rKt7Vk3IuV2AUO9W;6QT6j7rKt7Vk3IuV2AUO9W;lacy;2023-09-08;0;1xJHno7SmdVtZAtXbdbDZp;1;3;177212;815;6QT6j7rKt7Vk3IuV2AUO9W;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
347;141332;409;ambient;-8159;121;199;Olivia Rodrigo;4;359;72;https://api.spotify.com/v1/tracks/17cia5k4BpGVlyEfqrFH50;spotify:track:17cia5k4BpGVlyEfqrFH50;The Hunger Games: The Ballad of Songbirds & Snakes (Music From & Inspired By);Dark Academia;https://api.spotify.com/v1/audio-analysis/17cia5k4BpGVlyEfqrFH50;17cia5k4BpGVlyEfqrFH50;Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes;2023-11-17;0,000455;2yHTMVFGHODKJOjVL1hLgk;0;11;205484;834;17cia5k4BpGVlyEfqrFH50;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
483;14499;617;ambient;-7359;121;176;Gracie Abrams;4;458;73;https://api.spotify.com/v1/tracks/35IcAVSMsU9qzHfpPbvC8A;spotify:track:35IcAVSMsU9qzHfpPbvC8A;This Is What It Feels Like;Dark Academia;https://api.spotify.com/v1/audio-analysis/35IcAVSMsU9qzHfpPbvC8A;35IcAVSMsU9qzHfpPbvC8A;Feels Like;2021-11-12;216;7l2g05NyprwonSFIs2y8at;1;11;152318;702;35IcAVSMsU9qzHfpPbvC8A;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
199;165476;48;ambient;-12398;978;201;Tom Odell;4;329;71;https://api.spotify.com/v1/tracks/0uvagCBJC0ClsR11W10T0Y;spotify:track:0uvagCBJC0ClsR11W10T0Y;Black Friday;Dark Academia;https://api.spotify.com/v1/audio-analysis/0uvagCBJC0ClsR11W10T0Y;0uvagCBJC0ClsR11W10T0Y;Black Friday;2024-01-26;563;0OTRd577BEHU8WNfrJ24aB;1;6;221510;931;0uvagCBJC0ClsR11W10T0Y;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
288;110927;687;ambient;-10415;986;308;Billie Eilish;4;45;70;https://api.spotify.com/v1/tracks/4ak9GGe6afmi2HbxEjvhIC;spotify:track:4ak9GGe6afmi2HbxEjvhIC;Happier Than Ever;Dark Academia;https://api.spotify.com/v1/audio-analysis/4ak9GGe6afmi2HbxEjvhIC;4ak9GGe6afmi2HbxEjvhIC;Male Fantasy;2021-07-30;0;0JGOiO34nwfUdDrD612dOp;1;2;194887;863;4ak9GGe6afmi2HbxEjvhIC;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
11;81876;415;ambient;-14901;962;234;Hozier;4;388;68;https://api.spotify.com/v1/tracks/1C042FLYy7rP3MfnkOcnha;spotify:track:1C042FLYy7rP3MfnkOcnha;Hozier (Expanded Edition);Dark Academia;https://api.spotify.com/v1/audio-analysis/1C042FLYy7rP3MfnkOcnha;1C042FLYy7rP3MfnkOcnha;Cherry Wine - Live;2014-09-19;236;4Pv7m8D82A1Xun7xNCKZjJ;1;1;240147;951;1C042FLYy7rP3MfnkOcnha;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
972;86686;443;ambient;-16496;115;289;Leith Ross;4;793;68;https://api.spotify.com/v1/tracks/4Do3s3aivnqbUAvUEDEsAG;spotify:track:4Do3s3aivnqbUAvUEDEsAG;To Learn;Dark Academia;https://api.spotify.com/v1/audio-analysis/4Do3s3aivnqbUAvUEDEsAG;4Do3s3aivnqbUAvUEDEsAG;We'll Never Have Sex;2023-05-19;102;5k6lsjpZK4l4J9oMQmBR1l;1;2;100716;952;4Do3s3aivnqbUAvUEDEsAG;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
245;103777;34;ambient;-13352;633;192;Lana Del Rey, Bleachers;4;319;78;https://api.spotify.com/v1/tracks/1o82DwNisONAd2mu1RcGE6;spotify:track:1o82DwNisONAd2mu1RcGE6;Did you know that there's a tunnel under Ocean Blvd;Dark Academia;https://api.spotify.com/v1/audio-analysis/1o82DwNisONAd2mu1RcGE6;1o82DwNisONAd2mu1RcGE6;Margaret (feat. Bleachers);2023-03-24;992;5HOHne1wzItQlIYmLXLYfZ;1;9;339891;969;1o82DwNisONAd2mu1RcGE6;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
348;110019;631;ambient;-10285;295;32;David Kushner;4;343;68;https://api.spotify.com/v1/tracks/5iu3rl4feYeRgR1DW0ydNU;spotify:track:5iu3rl4feYeRgR1DW0ydNU;Footprints I Found;Dark Academia;https://api.spotify.com/v1/audio-analysis/5iu3rl4feYeRgR1DW0ydNU;5iu3rl4feYeRgR1DW0ydNU;Miserable Man;2022-09-16;0,00887;5bXx1ncSvWPtNAuecQgsHf;1;10;232992;926;5iu3rl4feYeRgR1DW0ydNU;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
159;7238;403;ambient;-16728;34;381;Billie Eilish;4;104;75;https://api.spotify.com/v1/tracks/5XsAal7ZcWg1I5T4NcRjkv;spotify:track:5XsAal7ZcWg1I5T4NcRjkv;Happier Than Ever;Dark Academia;https://api.spotify.com/v1/audio-analysis/5XsAal7ZcWg1I5T4NcRjkv;5XsAal7ZcWg1I5T4NcRjkv;Halley's Comet;2021-07-30;121;0JGOiO34nwfUdDrD612dOp;0;1;234761;961;5XsAal7ZcWg1I5T4NcRjkv;academic;audio_features;6JH5nqQdmdNPuwEoCImWnj
561;148775;686;hip-hop;-9929;114;186;Lil Tecca;4;191;72;https://api.spotify.com/v1/tracks/4guBZjUyrGoHsTahO3IHdj;spotify:track:4guBZjUyrGoHsTahO3IHdj;We Love You Tecca;Melodic Rap;https://api.spotify.com/v1/audio-analysis/4guBZjUyrGoHsTahO3IHdj;4guBZjUyrGoHsTahO3IHdj;Did It Again;2019-08-30;0;1I6FpscJIfwf4T56VxGVsB;0;10;116240;185;4guBZjUyrGoHsTahO3IHdj;melodic;audio_features;37i9dQZF1EIgLJJI0PCAq9
819;94011;565;hip-hop;-7899;111;682;Diplo, Trippie Redd;4;668;71;https://api.spotify.com/v1/tracks/0c0YHn3DIQLl1opsQDd9kO;spotify:track:0c0YHn3DIQLl1opsQDd9kO;LIFE'S A TRIP;Melodic Rap;https://api.spotify.com/v1/audio-analysis/0c0YHn3DIQLl1opsQDd9kO;0c0YHn3DIQLl1opsQDd9kO;Wish (feat. Trippie Redd) - Trippie Mix;2018-08-10;0;13rZDYWdAeJumf6UYYBdcL;1;9;176874;232;0c0YHn3DIQLl1opsQDd9kO;melodic;audio_features;37i9dQZF1EIgLJJI0PCAq9
767;160084;718;hip-hop;-5641;114;519;Lil Skies;4;166;70;https://api.spotify.com/v1/tracks/7oJrVhiTPZGBXWPwhxjy9S;spotify:track:7oJrVhiTPZGBXWPwhxjy9S;Life of a Dark Rose;Melodic Rap;https://api.spotify.com/v1/audio-analysis/7oJrVhiTPZGBXWPwhxjy9S;7oJrVhiTPZGBXWPwhxjy9S;Lust;2017-12-12;0;0CuYNS755Ow710G2E7aLDE;1;9;156000;138;7oJrVhiTPZGBXWPwhxjy9S;melodic;audio_features;37i9dQZF1EIgLJJI0PCAq9
55;12413;629;hip-hop;-6772;95;154;Lil Uzi Vert;4;543;68;https://api.spotify.com/v1/tracks/1gUUuh7FQ3mr7nEq0SRvGX;spotify:track:1gUUuh7FQ3mr7nEq0SRvGX;Eternal Atake 2;Melodic Rap;https://api.spotify.com/v1/audio-analysis/1gUUuh7FQ3mr7nEq0SRvGX;1gUUuh7FQ3mr7nEq0SRvGX;Conceited;2024-11-01;0;7awBKnBq0qRLNyD5lI47R0;1;0;189487;152;1gUUuh7FQ3mr7nEq0SRvGX;melodic;audio_features;37i9dQZF1EIgLJJI0PCAq9
671;179987;684;hip-hop;-6424;769;45;Lil Tecca, Juice WRLD;4;289;73;https://api.spotify.com/v1/tracks/2WsuSYJNXGKXVYkHPnq2yp;spotify:track:2WsuSYJNXGKXVYkHPnq2yp;We Love You Tecca;Melodic Rap;https://api.spotify.com/v1/audio-analysis/2WsuSYJNXGKXVYkHPnq2yp;2WsuSYJNXGKXVYkHPnq2yp;Ransom (with Juice WRLD) - Remix;2019-08-30;0;1I6FpscJIfwf4T56VxGVsB;0;2;171253;119;2WsuSYJNXGKXVYkHPnq2yp;melodic;audio_features;37i9dQZF1EIgLJJI0PCAq9
8;139918;498;hip-hop;-2665;147;272;Post Malone, Ozzy Osbourne, Travis Scott;4;503;73;https://api.spotify.com/v1/tracks/7CZyCXKG6d5ALeq41sLzbw;spotify:track:7CZyCXKG6d5ALeq41sLzbw;Hollywood's Bleeding;Melodic Rap;https://api.spotify.com/v1/audio-analysis/7CZyCXKG6d5ALeq41sLzbw;7CZyCXKG6d5ALeq41sLzbw;Take What You Want (feat. Ozzy Osbourne & Travis Scott);2019-09-06;0;4g1ZRSobMefqF6nelkgibi;0;1;229573;903;7CZyCXKG6d5ALeq41sLzbw;melodic;audio_features;37i9dQZF1EIgLJJI0PCAq9
54;143968;634;hip-hop;-7002;302;543;Lil Peep, Lil Tracy;4;777;71;https://api.spotify.com/v1/tracks/57NsyEzmk0NT3NcOwuQT55;spotify:track:57NsyEzmk0NT3NcOwuQT55;CASTLES II;Melodic Rap;https://api.spotify.com/v1/audio-analysis/57NsyEzmk0NT3NcOwuQT55;57NsyEzmk0NT3NcOwuQT55;witchblades;2017-02-07;0;3XoCzKMQ3rOk06y6u0GWCZ;1;8;149360;223;57NsyEzmk0NT3NcOwuQT55;melodic;audio_features;37i9dQZF1EIgLJJI0PCAq9
545;97008;809;hip-hop;-6678;151;244;Mustard, Roddy Ricch;4;734;73;https://api.spotify.com/v1/tracks/3QzAOrNlsabgbMwlZt7TAY;spotify:track:3QzAOrNlsabgbMwlZt7TAY;Perfect Ten;Melodic Rap;https://api.spotify.com/v1/audio-analysis/3QzAOrNlsabgbMwlZt7TAY;3QzAOrNlsabgbMwlZt7TAY;Ballin' (with Roddy Ricch);2019-06-28;0;2WrNHOba5u6P9S9xEboaUy;1;7;180435;392;3QzAOrNlsabgbMwlZt7TAY;melodic;audio_features;37i9dQZF1EIgLJJI0PCAq9
369;140004;735;hip-hop;-9682;126;235;YNW Melly;4;688;73;https://api.spotify.com/v1/tracks/1iSqfoUFnQwV0QW1EfUit8;spotify:track:1iSqfoUFnQwV0QW1EfUit8;Melly vs. Melvin;Melodic Rap;https://api.spotify.com/v1/audio-analysis/1iSqfoUFnQwV0QW1EfUit8;1iSqfoUFnQwV0QW1EfUit8;Suicidal;2019-11-22;0;5xq6RMHNIBA73qld03dR6V;0;9;222997;334;1iSqfoUFnQwV0QW1EfUit8;melodic;audio_features;37i9dQZF1EIgLJJI0PCAq9
662;150047;709;hip-hop;-455;108;439;Juice WRLD;4;767;70;https://api.spotify.com/v1/tracks/0flSGzqHO12p9fU9kqaHGE;spotify:track:0flSGzqHO12p9fU9kqaHGE;Death Race For Love (Bonus Track Version);Melodic Rap;https://api.spotify.com/v1/audio-analysis/0flSGzqHO12p9fU9kqaHGE;0flSGzqHO12p9fU9kqaHGE;Flaws And Sins;2019-03-08;0;1btu0SV2DOI5HoFsvUd78F;1;8;218349;966;0flSGzqHO12p9fU9kqaHGE;melodic;audio_features;37i9dQZF1EIgLJJI0PCAq9
588;114929;712;hip-hop;-5332;21;471;Lil Tecca;4;543;70;https://api.spotify.com/v1/tracks/00n83h3zn2IrySO4Q4aTrG;spotify:track:00n83h3zn2IrySO4Q4aTrG;TEC (Bonus);Melodic Rap;https://api.spotify.com/v1/audio-analysis/00n83h3zn2IrySO4Q4aTrG;00n83h3zn2IrySO4Q4aTrG;Down With Me;2024-01-19;0;0pVQ3KO4jjqdeWJUrrkkWp;0;9;120035;112;00n83h3zn2IrySO4Q4aTrG;melodic;audio_features;37i9dQZF1EIgLJJI0PCAq9
538;99952;829;hip-hop;-7359;103;389;Post Malone;4;212;77;https://api.spotify.com/v1/tracks/7xQAfvXzm3AkraOtGPWIZg;spotify:track:7xQAfvXzm3AkraOtGPWIZg;Hollywood's Bleeding;Melodic Rap;https://api.spotify.com/v1/audio-analysis/7xQAfvXzm3AkraOtGPWIZg;7xQAfvXzm3AkraOtGPWIZg;Wow.;2019-09-06;0,000188;4g1ZRSobMefqF6nelkgibi;0;11;149547;137;7xQAfvXzm3AkraOtGPWIZg;melodic;audio_features;37i9dQZF1EIgLJJI0PCAq9
631;105989;648;hip-hop;-5662;12;142;Travis Scott, Justin Bieber, Young Thug;4;104;71;https://api.spotify.com/v1/tracks/6Yqmv7XJLCrQEauMbPGZSw;spotify:track:6Yqmv7XJLCrQEauMbPGZSw;Rodeo;Melodic Rap;https://api.spotify.com/v1/audio-analysis/6Yqmv7XJLCrQEauMbPGZSw;6Yqmv7XJLCrQEauMbPGZSw;Maria I'm Drunk (feat. Justin Bieber & Young Thug);2015-09-04;0;4PWBTB6NYSKQwfo79I3prg;0;4;349933;38;6Yqmv7XJLCrQEauMbPGZSw;melodic;audio_features;37i9dQZF1EIgLJJI0PCAq9
646;127978;946;hip-hop;-6604;643;961;A Boogie Wit da Hoodie;4;21;73;https://api.spotify.com/v1/tracks/2FTeQQ5Rg9tBpgpTF5mnhE;spotify:track:2FTeQQ5Rg9tBpgpTF5mnhE;Artist;Melodic Rap;https://api.spotify.com/v1/audio-analysis/2FTeQQ5Rg9tBpgpTF5mnhE;2FTeQQ5Rg9tBpgpTF5mnhE;Still Think About You;2016-09-16;0;2OQEAqShAl6SodrGhmYZ4Z;1;5;246988;219;2FTeQQ5Rg9tBpgpTF5mnhE;melodic;audio_features;37i9dQZF1EIgLJJI0PCAq9
814;144991;625;hip-hop;-5181;158;535;Juice WRLD, Marshmello;4;657;75;https://api.spotify.com/v1/tracks/2Y0wPrPQBrGhoLn14xRYCG;spotify:track:2Y0wPrPQBrGhoLn14xRYCG;Legends Never Die;Melodic Rap;https://api.spotify.com/v1/audio-analysis/2Y0wPrPQBrGhoLn14xRYCG;2Y0wPrPQBrGhoLn14xRYCG;Come & Go (with Marshmello);2020-07-10;0;6n9DKpOxwifT5hOXtgLZSL;1;0;205485;172;2Y0wPrPQBrGhoLn14xRYCG;melodic;audio_features;37i9dQZF1EIgLJJI0PCAq9
779;123013;724;hip-hop;-5412;127;53;Lil Tecca;4;807;78;https://api.spotify.com/v1/tracks/6rjuKpPydT2SxN15TZpV7r;spotify:track:6rjuKpPydT2SxN15TZpV7r;TEC;Melodic Rap;https://api.spotify.com/v1/audio-analysis/6rjuKpPydT2SxN15TZpV7r;6rjuKpPydT2SxN15TZpV7r;500lbs;2023-09-22;0;4EURMuWFiLLRmQYoH5cgiE;0;7;144390;98;6rjuKpPydT2SxN15TZpV7r;melodic;audio_features;37i9dQZF1EIgLJJI0PCAq9
782;9403;701;hip-hop;-4987;124;57;Baby Keem;4;138;77;https://api.spotify.com/v1/tracks/1Is8hGpkGMiePASAxBluxM;spotify:track:1Is8hGpkGMiePASAxBluxM;The Melodic Blue;Melodic Rap;https://api.spotify.com/v1/audio-analysis/1Is8hGpkGMiePASAxBluxM;1Is8hGpkGMiePASAxBluxM;16;2021-09-10;0,000231;3r46DPIQeBQbjvjjV5mXGg;1;1;156040;918;1Is8hGpkGMiePASAxBluxM;melodic;audio_features;37i9dQZF1EIgLJJI0PCAq9
88;169949;49;hip-hop;-4856;103;392;Post Malone;4;435;75;https://api.spotify.com/v1/tracks/5w40ZYhbBMAlHYNDaVJIUu;spotify:track:5w40ZYhbBMAlHYNDaVJIUu;Chemical;Melodic Rap;https://api.spotify.com/v1/audio-analysis/5w40ZYhbBMAlHYNDaVJIUu;5w40ZYhbBMAlHYNDaVJIUu;Chemical;2023-04-14;0;7qcSUc5Af63mhfTF60KTEA;1;2;184013;154;5w40ZYhbBMAlHYNDaVJIUu;melodic;audio_features;37i9dQZF1EIgLJJI0PCAq9
551;113535;748;korean;-9054;943;65;Stevie Wonder;4;239;74;https://api.spotify.com/v1/tracks/6RNDeRnWsRMjPdNVgupZCs;spotify:track:6RNDeRnWsRMjPdNVgupZCs;At The Close Of A Century;K-Drama OSTs;https://api.spotify.com/v1/audio-analysis/6RNDeRnWsRMjPdNVgupZCs;6RNDeRnWsRMjPdNVgupZCs;I Just Called To Say I Love You;1999-11-23;0,000157;04giHQ9zptJUHUvtIyxL9Z;1;1;262240;243;6RNDeRnWsRMjPdNVgupZCs;drama;audio_features;37i9dQZF1DWUXxc8Mc6MmJ
526;124709;558;korean;-4686;126;202;CHANYEOL, Punch;4;33;69;https://api.spotify.com/v1/tracks/1HYzRuWjmS9LXCkdVHi25K;spotify:track:1HYzRuWjmS9LXCkdVHi25K;Guardian (Original Television Soundtrack), Pt. 1;K-Drama OSTs;https://api.spotify.com/v1/audio-analysis/1HYzRuWjmS9LXCkdVHi25K;1HYzRuWjmS9LXCkdVHi25K;Stay With Me;2016-12-03;0;6Pr1DaOWfT6hEewhZMRyqg;0;0;192441;431;1HYzRuWjmS9LXCkdVHi25K;drama;audio_features;37i9dQZF1DWUXxc8Mc6MmJ
506;133403;469;korean;-6283;102;217;ECLIPSE;4;291;70;https://api.spotify.com/v1/tracks/1OhIn0L6iofnk5bjalWfHq;spotify:track:1OhIn0L6iofnk5bjalWfHq;Lovely Runner, Pt. 1 (Original Soundtrack);K-Drama OSTs;https://api.spotify.com/v1/audio-analysis/1OhIn0L6iofnk5bjalWfHq;1OhIn0L6iofnk5bjalWfHq;Sudden Shower;2024-04-08;0;0yaxMWGvOI7jSirSsKQj37;1;0;233031;587;1OhIn0L6iofnk5bjalWfHq;drama;audio_features;37i9dQZF1DWUXxc8Mc6MmJ
384;139009;437;korean;-8384;121;181;V;4;42;69;https://api.spotify.com/v1/tracks/186NCtNk1tUYS7c2DxgJ7O;spotify:track:186NCtNk1tUYS7c2DxgJ7O;Our Beloved Summer (Original Television Soundtrack), Pt. 5;K-Drama OSTs;https://api.spotify.com/v1/audio-analysis/186NCtNk1tUYS7c2DxgJ7O;186NCtNk1tUYS7c2DxgJ7O;Christmas Tree;2021-12-24;0,00233;4210mSQ3r10AsJMZEYAH5l;1;5;209947;699;186NCtNk1tUYS7c2DxgJ7O;drama;audio_features;37i9dQZF1DWUXxc8Mc6MmJ
557;114019;815;korean;-7166;89;482;YEONJUN;4;318;69;https://api.spotify.com/v1/tracks/7dk7jxKBun1JQ2pPPBxDYl;spotify:track:7dk7jxKBun1JQ2pPPBxDYl;Cinderella at 2AM OST Part 4;K-Drama OSTs;https://api.spotify.com/v1/audio-analysis/7dk7jxKBun1JQ2pPPBxDYl;7dk7jxKBun1JQ2pPPBxDYl;Boyfriend;2024-09-01;0;6gmq8wZ2p5mFkg8DRyvZcE;1;5;202516;109;7dk7jxKBun1JQ2pPPBxDYl;drama;audio_features;37i9dQZF1DWUXxc8Mc6MmJ
326;134049;46;korean;-8226;874;214;Crush;4;304;69;https://api.spotify.com/v1/tracks/0UaaFmF3xUwMjnuAHBq7qL;spotify:track:0UaaFmF3xUwMjnuAHBq7qL;Queen of Tears (Original Television Soundtrack), Pt.4;K-Drama OSTs;https://api.spotify.com/v1/audio-analysis/0UaaFmF3xUwMjnuAHBq7qL;0UaaFmF3xUwMjnuAHBq7qL;Love You With All My Heart;2024-03-24;0;0B0JmGO8lQYuqxn02gcFvx;1;4;244187;763;0UaaFmF3xUwMjnuAHBq7qL;drama;audio_features;37i9dQZF1DWUXxc8Mc6MmJ
76;130096;512;korean;-5889;103;495;Jung Kook;4;682;68;https://api.spotify.com/v1/tracks/7CAdT0HdiQNlt1C7xk2hep;spotify:track:7CAdT0HdiQNlt1C7xk2hep;Stay Alive (Prod. SUGA of BTS);K-Drama OSTs;https://api.spotify.com/v1/audio-analysis/7CAdT0HdiQNlt1C7xk2hep;7CAdT0HdiQNlt1C7xk2hep;Stay Alive (Prod. SUGA of BTS);2022-02-11;0;6nvSZLAsbg56fGSCVm8fL9;0;2;210928;299;7CAdT0HdiQNlt1C7xk2hep;drama;audio_features;37i9dQZF1DWUXxc8Mc6MmJ
